question,selected,diversity
大圣卡为什么激活不了百度音乐,"为什么大圣卡无法激活百度音乐？, 为什么我的大圣卡不能顺利激活百度音乐？, 大圣卡为什么不能成功激活百度音乐？, 我为什么无法使用大圣卡激活百度音乐？, 大圣卡为什么在激活百度音乐时无法生效？, 为什么大圣卡在尝试激活百度音乐时无效？, 为什么大圣卡激活不了百度音乐，是什么原因？, 为什么我用大圣卡激活百度音乐时遇到困难？, 使用大圣卡激活百度音乐为何无法完成？, 为什么大圣卡无法和百度音乐绑定？",31.330927312374115
现办理的百度圣卡能不能办理副卡的？,"现有的百度圣卡可以办理副卡吗？, 目前百度圣卡能否办理副卡？, 百度圣卡能否办理额外的副卡？, 百度圣卡是否可以办理副卡服务？, 百度圣卡是否支持办理副卡？, 我能否在百度圣卡上办理副卡？, 是否可以在百度圣卡上申请副卡？, 百度圣卡是否能够开通副卡？, 百度圣卡是否可以关联副卡？, 百度圣卡是否支持副卡申请？",33.24181687831879
注销手机号有哪些注意事项,"注销手机号时需要注意哪些事项？, 注销手机号时，需要确认哪些细节事项？, 在办理手机号注销时应该留意哪些问题？, 注销手机号时，用户需要提供哪些信息？, 手机号注销时需要满足哪些条件？, 注销手机号时，有哪些注意的法律规定？, 注销手机号时应该避免哪些常见的错误？, 在注销手机号过程中，可能会遇到哪些问题？, 注销手机号有哪些需要提前准备的事项？, 手机号注销时，哪些步骤是必不可少的？",25.215723872184753
能加入98省内不限量套餐么,"98元套餐可以加入不限量流量吗？, 98元套餐可以设置为不限量流量吗？, 98元套餐可以调整为不限量流量吗？, 可以将98元套餐改为不限量流量吗？, 我可以在98元套餐中添加不限量流量吗？, 我可以在98元套餐上附加不限量流量吗？, 我能在98元套餐中加入不限量流量选项吗？, 98元套餐里可以包括不限量流量吗？, 98元套餐可以包含不限量流量服务吗？, 98元套餐有办法增加不限量流量吗？",34.9614098072052
百度圣卡，蚂蚁宝卡，京东强卡，米粉卡，哪个最合算,"圣卡、蚂蚁宝卡、京东强卡、米粉卡哪个性价比最高？, 圣卡、蚂蚁宝卡、京东强卡、米粉卡哪个卡的性价比最优？, 圣卡、蚂蚁宝卡、京东强卡、米粉卡哪个卡最具价值？, 圣卡、蚂蚁宝卡、京东强卡、米粉卡哪个卡的套餐更加划算？, 圣卡、蚂蚁宝卡、京东强卡和米粉卡中，哪个套餐最具吸引力？, 哪个卡的套餐更具性价比：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 哪个套餐最合适追求性价比的用户：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 哪个卡套餐最适合喜欢省钱的用户：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 哪个套餐最适合预算有限的用户：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 哪个卡最具长期价值，圣卡、蚂蚁宝卡、京东强卡还是米粉卡？",30.74713259935379
中国联通怎么领取全国交通安全日活动的500M,"中国联通如何领取全国交通安全日的500MB流量？, 中国联通用户怎样领取全国交通安全日的500MB流量？, 我是中国联通用户，如何领取全国交通安全日的500MB流量？, 在中国联通，怎样才能领取全国交通安全日的500MB流量？, 如何通过中国联通领取全国交通安全日活动的500MB流量？, 我该如何在中国联通领取全国交通安全日赠送的500MB流量？, 如何通过中国联通获得全国交通安全日的500MB免费流量？, 怎样通过中国联通参加全国交通安全日活动并领取500MB流量？, 如何在中国联通参与全国交通安全日活动并获取500MB流量？, 如何使用中国联通领取全国交通安全日活动的500MB数据？",34.000063955783844
我用华为青春版手机，卡1用移动，卡2用联通，如何使用卡2流量？,"如何在华为青春版手机上使用卡2的流量？, 如何在华为青春版手机上切换到卡2的网络数据流量？, 如何在华为青春版手机中切换卡2流量为主数据流量？, 如何在华为青春版的设置中启用卡2的数据流量？, 怎样在华为青春版手机上启用卡2的数据服务？, 在华为青春版手机上，如何使用卡2的流量而不是卡1？, 华为青春版手机，如何启用卡2的流量？, 如何设置华为青春版手机使用卡2的流量？, 华为青春版手机如何切换到卡2来使用联通流量？, 如何通过华为青春版使用联通卡2的流量？",31.95139640569687
百度天圣卡怎么申请百度天圣卡办理地址分享,"百度天圣卡怎么申请？, 请问百度天圣卡如何申请？, 百度天圣卡申请在哪里办理？, 百度天圣卡的申请地址在哪里？, 百度天圣卡申请的详细地址是什么？, 百度天圣卡申请的具体步骤是什么？, 百度天圣卡申请流程是什么？, 百度天圣卡申请流程是怎样的？, 百度天圣卡的办理地址是什么？, 获取百度天圣卡的地址是什么？",31.063394010066986
蚂蚁宝卡支付宝免流怎么样蚂蚁宝卡免流详情介绍,"蚂蚁宝卡的支付宝免流是什么样的？, 蚂蚁宝卡的支付宝免流是如何计费的？, 蚂蚁宝卡支付宝免流是怎样的体验？, 蚂蚁宝卡支付宝免流的具体使用方法是什么？, 蚂蚁宝卡的支付宝免流是否仅限特定时间段使用？, 蚂蚁宝卡的支付宝免流服务是完全免费的嘛？, 蚂蚁宝卡的支付宝免流功能会有流量超限费用吗？, 蚂蚁宝卡的支付宝免流有没有流量限制？, 蚂蚁宝卡的支付宝免流会影响其他应用的流量吗？, 蚂蚁宝卡支持哪些支付宝免流功能？",27.199338257312775
百度女神卡是什么百度女神卡怎么申请办理,"什么是百度女神卡？, 如何获取百度女神卡？, 如何办理百度女神卡？, 如何才能顺利申请到百度女神卡？, 如何成为百度女神卡的持卡人？, 百度女神卡怎么申请？, 百度女神卡怎么开通？, 百度女神卡的申请流程是什么？, 百度女神卡申请的条件是什么？, 百度女神卡的办理步骤是怎样的？",26.411297887563705
荣耀10到底是什么颜色,"荣耀10手机到底是有哪些颜色？, 荣耀10手机的颜色都有哪些选择？, 荣耀10的手机颜色有哪些？, 荣耀10的颜色选择有哪些？, 荣耀10的颜色款式都有哪些？, 荣耀10的颜色种类有哪些？, 荣耀10的不同颜色有哪些？, 荣耀10的颜色包括哪些？, 荣耀10的颜色种类是什么？, 荣耀10的手机颜色是什么？",32.03272956609726
116蚂蚁宝卡有免费的联通秘书吗,"蚂蚁宝卡是否包含免费的联通秘书服务？, 蚂蚁宝卡是不是包含免费的联通秘书服务？, 蚂蚁宝卡是不是有免费的联通秘书功能？, 蚂蚁宝卡的用户能否享受免费的联通秘书服务？, 使用蚂蚁宝卡能否享受免费的联通秘书服务？, 蚂蚁宝卡会赠送免费的联通秘书服务吗？, 蚂蚁宝卡是否提供免费的联通秘书？, 蚂蚁宝卡有没有联通秘书的免费服务？, 蚂蚁宝卡是否有免费联通秘书的功能？, 蚂蚁宝卡能不能免费开通联通秘书服务？",35.46277993917465
开通流量100GB多少钱一个月,"每个月100GB流量的费用是多少？, 每月100GB流量的费用是多少？, 每月100GB的数据流量费用是多少？, 100GB数据流量每月的费用是多少？, 100GB数据流量每月的费用大致是多少？, 100GB的流量套餐每个月的费用是多少？, 每个月100GB的上网流量价格是多少？, 每月开通100GB流量的价格是多少？, 100GB流量包的月度费用是多少？, 100GB流量的月费大概是多少？",33.531434059143066
联通171卡怎么投诉,"如何投诉联通171卡的问题？, 如何投诉联通171卡的故障或问题？, 如何通过联通投诉171卡的相关问题？, 我该如何向联通反映171卡的问题？, 怎样向联通客服投诉171卡遇到的困扰？, 如果我的171卡遇到问题，应该如何向联通投诉？, 我在使用联通171卡时遇到了问题，如何进行投诉？, 联通171卡的服务有问题，如何提出投诉？, 联通171卡出现问题，如何进行投诉处理？, 联通171卡服务中出现问题时，如何提交投诉？",25.86136132478714
有没有无线宽带？那种不需要网线的，多少钱？,"有没有不需要网线的无线宽带服务？多少钱？, 有没有不需要插网线的无线网络服务？多少钱？, 有没有那种无需接入网线的无线宽带服务？收费是多少？, 有没有一种无线宽带服务不需要网线，收费大概是多少？, 有没有提供无线宽带的套餐？不需要插网线的那种，价格大概是多少？, 是否有无线宽带服务不需要接网线，价格多少？, 哪些宽带服务是不需要接网线的无线网络，价格多少？, 哪些不需要插网线的无线宽带，价格大概是多少？, 有哪些无线宽带方案不需要网线连接，价格是多少？, 哪些无线宽带服务不需要使用网线，费用是多少？",30.188338935375214
诺基亚6二代插联通4g卡不能上网是什么情况,"诺基亚6二代插入联通4G卡后无法上网是什么原因？, 诺基亚6二代插入联通4G卡后无法联网，可能是哪些原因？, 联通4G卡插入诺基亚6二代后上不了网，可能是什么原因？, 诺基亚6二代插入联通4G卡，手机却无法联网，是什么问题？, 诺基亚6二代插入联通4G卡后无法上网，如何解决？, 诺基亚6二代插入联通4G卡之后上不了网，应该怎么排除故障？, 诺基亚6二代插入联通4G卡后没有网络，怎么办？, 如何解决诺基亚6二代插入联通4G卡后无法上网的问题？, 诺基亚6二代使用联通4G卡时无法上网，是设置问题吗？, 我的诺基亚6二代插入联通卡后4G信号无显示，如何解决？",31.963115453720093
腾讯王*宽带怎么办理腾讯王*宽带办理方法介绍,"腾讯王宽带如何办理？, 开通腾讯王宽带应该怎么办理？, 想办理腾讯王宽带，应该怎么做？, 想用腾讯王宽带，应该怎么申请？, 如何进行腾讯王宽带的申请和办理？, 如何办理腾讯王宽带业务？, 怎样申请办理腾讯王宽带服务？, 怎么才能顺利办理腾讯王宽带？, 如何申请腾讯王宽带？, 怎么才能开通腾讯王宽带？",30.89398217201233
联通宽带拆机了，包年没到期的怎么退,"我在联通宽带拆机了，包年服务还没有到期，应该怎么申请退款？, 我的联通宽带已经拆机，包年还没有到期，应该如何处理退款问题？, 我的联通宽带拆机了，包年没有到期，如何申请剩余费用退款？, 联通宽带拆机了，包年服务还没到期，怎么把剩余的费用退回来？, 联通宽带拆机了，包年还没到期，如何退掉未使用的费用？, 联通宽带拆机后，包年服务未到期，如何退还剩余费用？, 联通宽带服务已经拆机，包年未到期，我怎么退剩下的费用？, 如果联通宽带已经拆机，但包年服务未到期，怎样才能退还剩余费用？, 如果联通宽带拆机了，包年未到期，如何退回已经支付的费用？, 联通宽带服务拆机，但包年还没到期，能否退还剩余的钱？",31.432359516620636
ME632是只有联通3G卡才能用吗,"ME632是否只能使用联通3G卡？, ME632是否限制只能使用联通的3G卡？, ME632是否只能插入联通的3G SIM卡？, ME632是否只能与联通3G卡配合使用？, ME632是否能兼容其他3G卡，还是只能用联通卡？, ME632是否只能支持联通3G网络？, ME632是否有对SIM卡的网络限制，只支持联通3G卡？, ME632是否只接受联通的3G卡进行网络连接？, ME632是否只能通过联通3G网络连接？, ME632是否仅兼容联通3G卡？",29.94635111093521
通过空中充值，充错号码就真的不能取消吗,"空中充值时，如果输入错误的号码，真的不能撤销吗？, 如果空中充值时充错了号码，是否一定不能撤回？, 如果在空中充值过程中输错了号码，是否不能进行退款或修改？, 如果空中充值错了号码，是否可以纠正或取消？, 充值过程中输入了错误的号码，空中充值系统能否进行修改？, 空中充值错误号码时，系统是否无法进行撤销操作？, 空中充值出错的号码是否只能放弃，无法进行修改？, 空中充值错充的号码，是不是无法进行退款？, 空中充值后号码错误，是否真的没有办法进行更正？, 通过空中充值充错号码后，是否无法取消操作？",26.931137800216675
联通优惠总量什么意思,"联通优惠总量是指什么？, 联通优惠总量具体是指什么？, 联通优惠总量的概念是什么？, 联通优惠总量是什么意思？, 联通优惠总量有什么含义？, 联通的优惠总额指的是什么？, 联通优惠的总金额指的是什么？, 联通优惠的总量到底是什么？, 联通的优惠总额代表了什么？, 联通的优惠总额包括哪些内容？",31.482483446598053
现在办理什么宽带比较好,"现在办理哪家的宽带比较合适？, 现在办理宽带，哪个比较合适？, 目前办理哪种宽带最合适？, 目前选择办理哪个宽带比较好？, 目前办理什么宽带比较经济实惠？, 现在办理宽带，哪一款更划算？, 现在办理宽带，哪个提供的速度较快？, 现在办哪个宽带更稳定？, 现在办理宽带选择哪个品牌好？, 现在选择哪个宽带网络更好？",27.172043651342392
请问蔡家坡哪里有充话费送手机的地方,"蔡家坡哪里有办充话费送手机的地方？, 在蔡家坡哪里有提供充话费送手机优惠的地方？, 在蔡家坡哪里有充话费送手机的促销活动？, 蔡家坡哪里有这样的充话费送手机的优惠活动？, 蔡家坡哪里有充话费送手机的活动可以参加？, 蔡家坡有哪些地方有充话费送手机的活动？, 蔡家坡附近有没有充话费赠送手机的促销活动？, 蔡家坡有提供充话费送手机的活动吗？, 蔡家坡有没有办充话费送手机的优惠？, 蔡家坡哪儿有充话费赠送手机的服务？",34.80886101722717
富力城里是不是开了个联通营业厅,"富力城里有联通营业厅开设吗？, 富力城有开通联通营业厅吗？, 富力城区域内有联通营业厅吗？, 富力城附近有联通营业厅吗？, 富力城有联通的营业厅服务吗？, 富力城有开设联通的营业网点吗？, 富力城内可以找到联通的营业厅吗？, 富力城内有没有联通的营业厅？, 富力城是不是有联通的营业厅？, 联通在富力城设有营业厅吗？",33.46144336462021
联通现在客服打不通吗,"现在客服打不通是怎么回事？, 现在客服打不通，是不是正在维护？, 客服现在是不是有问题，怎么打都打不通？, 是否客服热线出现了故障，我怎么都打不通？, 现在打客服电话怎么总是打不通呢？, 现在为什么联系客服总是打不通？, 客服电话一直无法接通，是什么原因导致的？, 我尝试拨打客服电话，但一直没有接通，这是什么原因？, 我拨打客服电话时一直没有人接听，这是怎么回事？, 我一直打不通客服，能告诉我原因吗？",18.791807278990746
如何准确区分流量使用情况,"如何准确分析流量使用的详细情况？, 如何追踪流量的使用情况并准确了解？, 如何精确统计和分析流量的消耗情况？, 如何检查并分析自己设备的流量使用状况？, 如何才能清晰了解我的流量使用情况？, 我该如何判断流量的具体使用情况？, 如何查找和分析流量使用的具体数据？, 如何在运营商平台上查看流量的详细使用记录？, 如何从设备或应用中查看流量的使用详情？, 怎么看清楚自己流量的消费情况？",25.905407577753067
杭州联通有没有不限流量的套餐,"杭州联通提供不限流量的套餐吗？, 杭州联通有提供不限流量套餐的选择吗？, 在杭州，联通有提供不限流量套餐的服务吗？, 杭州联通有没有提供不限流量的手机套餐？, 杭州联通有没有推出无限流量的套餐？, 杭州联通有没有无限流量的套餐选择？, 杭州联通有没有流量不限制的套餐？, 杭州联通有没有不设流量上限的套餐？, 杭州联通是否有流量无限制的套餐？, 杭州联通是否有无限流量的移动套餐？",34.733351051807404
联通月租最低的是什么套餐,"哪个套餐的月租最便宜？, 哪个套餐的月租价格最便宜？, 目前哪个套餐的月租最便宜？, 哪种套餐的月租是最便宜的？, 哪个套餐的月租费用最低？, 哪个套餐的月租费最低？, 哪个套餐的月租最低价格？, 哪个套餐的月租收费最少？, 哪个套餐的月租最划算？, 哪个套餐的月租最经济？",37.372103452682495
手机无限流量怎么办理,"如何办理手机无限流量套餐？, 有没有推荐的手机无限流量套餐，如何办理？, 手机无限流量套餐有哪些限制，如何办理？, 手机无限流量套餐是否支持家庭共享，如何办理？, 哪些运营商有手机无限流量套餐可以办理？, 申请手机无限流量套餐要去哪办理？, 可以办理无限流量的手机套餐是哪家运营商提供的？, 想要办理无限流量的手机套餐，哪些方案最划算？, 手机无限流量套餐的办理流程是什么？, 想办个手机无限流量的套餐，应该怎么办？",26.296980053186417
什么是“国寿专享卡”？,"什么是“国寿专享卡”，它有什么特点？, 使用“国寿专享卡”有哪些优惠政策？, 使用“国寿专享卡”会有什么风险或限制吗？, “国寿专享卡”具体包含哪些优惠和服务？, “国寿专享卡”有什么特别的附加服务吗？, “国寿专享卡”提供哪些积分和奖励？, 申请“国寿专享卡”需要满足哪些条件？, 我可以通过“国寿专享卡”享受到哪些专享权益？, “国寿专享卡”的申请流程是什么？, “国寿专享卡”是否有购物保障和保险服务？",24.008647948503494
月末流量又不够用了，有什么实惠的移动流量包介绍吗？,"月底流量不够用了，有没有合适的流量包推荐？, 这个月底流量不够用了，有没有什么优惠流量包可以选择？, 我的流量快用完了，月底了，有什么划算的流量包可以选？, 流量用得差不多了，有没有优惠的流量包可以补充？, 流量快用光了，有没有适合月末补充的实惠流量套餐？, 月末快到了，流量快没了，有没有推荐的优惠流量包？, 这个月的流量快消耗完了，有没有便宜的流量套餐？, 我的流量快要用完了，有哪些性价比高的套餐可选？, 我的流量快用完了，能否推荐一些便宜的流量套餐？, 我的流量快用完了，能推荐一些划算的流量包吗？",25.81661495566368
“国寿专享卡”可以通过什么渠道办理？,"国寿专享卡如何办理？, 我该如何办理国寿专享卡？, 如何办理国寿专享卡？都有哪些渠道？, 如何通过不同渠道办理国寿专享卡？, 如何通过不同的渠道申请国寿专享卡？, 可以通过哪些渠道申请国寿专享卡？, 通过什么渠道可以办理国寿专享卡？, 国寿专享卡通过哪些途径能办理？, 想办理国寿专享卡，可以通过哪些方式？, 国寿专享卡可以通过哪些方式进行申请？",28.27229592204094
