question,selected,diversity
百度圣卡，蚂蚁宝卡，京东强卡，米粉卡，哪个最合算,"如果要选一张最划算的卡，应该选择圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 圣卡和蚂蚁宝卡，京东强卡与米粉卡哪个性价比更高？, 哪个卡的套餐更具性价比：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 哪一张卡最适合长期使用，圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 哪个套餐最合适追求性价比的用户：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 哪个套餐最适合预算有限的用户：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 哪个卡更适合经济实惠：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？, 圣卡、蚂蚁宝卡、京东强卡、米粉卡哪个卡最具价值？, 圣卡、蚂蚁宝卡、京东强卡、米粉卡哪个卡的套餐更加划算？, 哪一张卡最适合预算紧张的消费者：圣卡、蚂蚁宝卡、京东强卡还是米粉卡？",30.60640275478363
中国联通怎么领取全国交通安全日活动的500M,"怎样通过中国联通参加全国交通安全日活动并领取500MB流量？, 中国联通的全国交通安全日500MB流量如何获得？, 全国交通安全日活动的500MB流量，如何通过中国联通获取？, 中国联通的500MB流量怎么参与全国交通安全日活动？, 全国交通安全日活动的500MB流量，联通用户如何领取？, 如何通过中国联通领取全国交通安全日活动的500MB流量？, 中国联通全国交通安全日活动的500MB流量怎么申请？, 中国联通的全国交通安全日活动中，如何获得500MB流量？, 如何通过中国联通获得全国交通安全日的500MB免费流量？, 中国联通用户怎样领取全国交通安全日的500MB流量？",32.896244525909424
我用华为青春版手机，卡1用移动，卡2用联通，如何使用卡2流量？,"如何在华为青春版手机上切换到卡2的网络数据流量？, 华为青春版手机如何切换到卡2来使用联通流量？, 如何设置华为青春版使用卡2的网络数据？, 华为青春版手机，如何启用卡2的流量？, 如何设置华为青春版手机使用卡2的流量？, 如何将华为青春版的网络流量设置为卡2？, 如何设置华为青春版手机将卡2作为数据卡使用？, 在华为青春版手机上，如何使用卡2的流量而不是卡1？, 华为青春版手机怎么让卡2的流量生效？, 华为青春版如何切换到卡2来使用流量？",29.911336719989777
百度天圣卡怎么申请百度天圣卡办理地址分享,"百度天圣卡申请在哪里办理？, 请问百度天圣卡如何申请？, 百度天圣卡申请流程是什么？, 百度天圣卡怎么申请？, 百度天圣卡申请的具体步骤是什么？, 哪里可以办理百度天圣卡？, 百度天圣卡办理需要什么条件？, 我该如何申请百度天圣卡？, 获取百度天圣卡的地址是什么？, 百度天圣卡的办理地址是什么？",28.269966900348663
蚂蚁宝卡支付宝免流怎么样蚂蚁宝卡免流详情介绍,"蚂蚁宝卡的支付宝免流是否仅限特定时间段使用？, 蚂蚁宝卡的免流功能具体是怎么运作的？, 蚂蚁宝卡的支付宝免流服务是完全免费的嘛？, 蚂蚁宝卡支持哪些支付宝免流功能？, 如何开通蚂蚁宝卡的支付宝免流服务？, 蚂蚁宝卡免流服务是否涵盖了所有支付宝功能？, 如何查看自己是否已经开通蚂蚁宝卡的支付宝免流？, 蚂蚁宝卡免流支付宝的规则和限制有哪些？, 蚂蚁宝卡的支付宝免流是如何计费的？, 蚂蚁宝卡能否让用户在支付宝内免流量上网？",24.98638480901718
百度女神卡是什么百度女神卡怎么申请办理,"什么是百度女神卡？, 如何才能顺利申请到百度女神卡？, 百度女神卡怎么申请？, 百度女神卡的申请流程是什么？, 如何办理百度女神卡？, 想要办理百度女神卡，需要满足哪些要求？, 百度女神卡的申请时间有规定吗？, 百度女神卡适合哪些人申请？, 如何成为百度女神卡的持卡人？, 百度女神卡可以在哪些地方使用？",23.621520966291428
荣耀10到底是什么颜色,"荣耀10的颜色款式都有哪些？, 荣耀10的颜色选择有哪些？, 荣耀10有几种颜色可供挑选？, 荣耀10有哪些不同的颜色选项？, 荣耀10的颜色包括哪些？, 荣耀10的颜色种类有哪些？, 荣耀10一共有几种颜色？, 荣耀10有几种颜色可以选择？, 荣耀10的颜色种类是什么？, 荣耀10支持哪些颜色版本？",27.133784264326096
116蚂蚁宝卡有免费的联通秘书吗,"蚂蚁宝卡的用户能否享受免费的联通秘书服务？, 使用蚂蚁宝卡能否享受免费的联通秘书服务？, 蚂蚁宝卡可以免费使用联通秘书吗？, 蚂蚁宝卡的用户是否能免费享用联通秘书？, 使用蚂蚁宝卡可以不花钱使用联通秘书吗？, 蚂蚁宝卡是否提供免费的联通秘书？, 蚂蚁宝卡有没有联通秘书的免费服务？, 蚂蚁宝卡是不是包含免费的联通秘书服务？, 蚂蚁宝卡是否包含免费的联通秘书服务？, 蚂蚁宝卡的套餐中包含联通秘书免费服务吗？",31.908161878585815
开通流量100GB多少钱一个月,"每月100GB流量的费用是多少？, 100GB数据流量每月的费用大致是多少？, 我每月需要支付多少才能开通100GB流量？, 开通100GB的流量包，每月需要多少钱？, 每月100GB的数据流量费用是多少？, 每月100GB的数据流量大概要花费多少钱？, 100GB流量套餐的月费是多少？, 100GB流量包每月多少钱？, 100GB流量套餐每月收费多少钱？, 100GB流量包的月度费用是多少？",28.270297527313232
联通171卡怎么投诉,"怎样才能投诉联通171卡的服务质量？, 如果171卡服务出现问题，联通的投诉渠道是什么？, 如何投诉联通171卡的问题？, 如果171卡出现故障，联通的投诉流程是怎样的？, 171卡服务不满意，应该如何投诉？, 我该如何向联通反映171卡的问题？, 如果我的171卡遇到问题，应该如何向联通投诉？, 我想对联通171卡服务提出投诉，该怎么办？, 如何投诉联通171卡的故障或问题？, 我在使用联通171卡时遇到了问题，如何进行投诉？",23.633106231689453
有没有无线宽带？那种不需要网线的，多少钱？,"是否有无线宽带服务不需要接网线，价格多少？, 提供不需要网线连接的无线宽带有哪些？费用多少？, 哪些无线宽带套餐不需要网线？它们的价格如何？, 有哪些无线宽带方案不需要网线连接，价格是多少？, 我想要一个不需要网线的无线宽带，价格大概是多少？, 哪些运营商提供不需要网线的无线宽带，费用是多少？, 哪些不需要插网线的无线宽带，价格大概是多少？, 有无线宽带套餐不需要网线的那种吗？大概多少钱？, 有没有那种无需接入网线的无线宽带服务？收费是多少？, 哪些无线宽带服务不需要使用网线，费用是多少？",28.124925047159195
诺基亚6二代插联通4g卡不能上网是什么情况,"为什么我的诺基亚6二代插入联通卡后无法正常使用4G网络？, 我的诺基亚6二代插入联通卡后4G信号无显示，如何解决？, 为什么诺基亚6二代插入联通4G卡不能正常上网？, 诺基亚6二代使用联通4G卡时无法上网，是设置问题吗？, 联通卡插入诺基亚6二代后无法使用数据，如何排查？, 为什么诺基亚6二代插入联通卡后没有数据服务？, 诺基亚6二代插入联通4G卡之后上不了网，应该怎么排除故障？, 如何解决诺基亚6二代插入联通4G卡后无法上网的问题？, 为什么我的诺基亚6二代插联通4G卡无法连接网络？, 诺基亚6二代插入联通卡后没有4G信号怎么办？",28.71057066321373
腾讯王*宽带怎么办理腾讯王*宽带办理方法介绍,"腾讯王宽带怎么才能开通？, 如何办理腾讯王宽带业务？, 如何进行腾讯王宽带的申请和办理？, 办理腾讯王宽带的具体方法是什么？, 腾讯王宽带的办理流程是怎样的？, 腾讯王宽带的办理方式有哪些？, 办理腾讯王宽带需要提供哪些资料？, 想办理腾讯王宽带，应该怎么做？, 腾讯王宽带如何办理？, 怎么才能顺利办理腾讯王宽带？",27.628758281469345
联通宽带拆机了，包年没到期的怎么退,"如果联通宽带已经拆机，包年服务未到期，退款流程是怎样的？, 联通宽带拆机后，包年服务未到期，如何退还剩余费用？, 联通宽带拆机了，包年还没到期，如何退掉未使用的费用？, 联通宽带拆机后，未到期的包年费用如何申请退还？, 如果联通宽带已经拆机，但包年服务未到期，怎样才能退还剩余费用？, 如果联通宽带拆机了，包年未到期，如何退回已经支付的费用？, 如何在联通宽带拆机后，退回未到期的包年费用？, 我已经拆了联通宽带，但包年的服务还没有到期，退款流程是什么？, 联通宽带拆机后，包年还未到期的费用可以退吗？, 联通宽带拆机了，包年服务还没到期，怎么把剩余的费用退回来？",29.613430976867676
ME632是只有联通3G卡才能用吗,"ME632支持非联通3G卡吗？, ME632是否只能与联通3G卡配合使用？, ME632是否有卡类型的限制，必须是联通3G卡？, ME632是否能兼容其他3G卡，还是只能用联通卡？, ME632是否支持除了联通以外的其他运营商3G卡？, ME632是否只能通过联通3G网络连接？, ME632是否需要联通3G卡才能正常使用？, ME632是否仅兼容联通3G卡？, ME632是否只能支持联通3G网络？, ME632能否使用非联通的3G卡进行通信？",25.06891021132469
通过空中充值，充错号码就真的不能取消吗,"空中充值错误号码时，系统是否无法进行撤销操作？, 充值错了号码，空中充值平台是否不提供退款选项？, 如果在空中充值过程中输错了号码，是否不能进行退款或修改？, 充值过程中输入了错误的号码，空中充值系统能否进行修改？, 通过空中充值充错号码后，是否无法取消操作？, 空中充值时，如果输入错误的号码，真的不能撤销吗？, 充值错误的号码在空中充值中是否无法取消？, 通过空中充值错充号码后，是否有任何方式撤销？, 空中充值后号码错误，是否真的没有办法进行更正？, 空中充值系统是否没有办法处理错充号码的情况？",24.67953196167946
联通优惠总量什么意思,"联通的优惠总额代表了什么？, 联通优惠总量与个人优惠有何区别？, 联通优惠的总量到底是什么？, 什么是联通的优惠总量？, 联通优惠总量是怎么定义的？, 联通优惠总量是指什么？, 联通的优惠总量是如何体现的？, 联通优惠总量的概念是什么？, 联通优惠的总额包含哪些优惠？, 联通优惠总量有什么含义？",29.25162845849991
现在办理什么宽带比较好,"我该选择哪个运营商的宽带更合适？, 哪个宽带套餐适合现在选择？, 现在安装什么宽带性价比高？, 哪个宽带套餐更值得办理？, 目前办理什么宽带比较经济实惠？, 我该选择哪个宽带运营商办理？, 哪种宽带服务现在比较适合？, 目前哪些宽带适合家庭使用？, 现在办理宽带，哪个比较合适？, 目前选择办理哪个宽带比较好？",20.347966074943542
请问蔡家坡哪里有充话费送手机的地方,"蔡家坡有提供充话费送手机的活动吗？, 蔡家坡有哪些地方有充话费送手机的活动？, 蔡家坡哪儿能找到充话费送手机的优惠商家？, 在蔡家坡哪里有提供充话费送手机优惠的地方？, 蔡家坡哪些店铺在做充话费送手机的促销？, 蔡家坡的哪些商店有充话费送手机的服务？, 蔡家坡附近有没有充话费送手机的店？, 蔡家坡有充话费送手机的商家吗？, 蔡家坡有没有充话费送手机的地方？, 蔡家坡有哪些地方可以办理充话费送手机？",31.948894739151
富力城里是不是开了个联通营业厅,"富力城是否开设了联通的营业厅？, 富力城里有联通营业厅开设吗？, 富力城有开通联通营业厅吗？, 富力城附近有联通营业厅吗？, 富力城有没有联通的实体店？, 富力城有联通的营业厅服务吗？, 富力城区域内有联通营业厅吗？, 富力城是否有联通的线下营业点？, 富力城的联通营业厅在哪？, 富力城里有联通的门店吗？",31.005540251731873
联通现在客服打不通吗,"现在为什么联系客服总是打不通？, 客服电话怎么一直无法接通？, 我尝试拨打客服电话，但一直没有接通，这是什么原因？, 我拨打客服电话时一直没有人接听，这是怎么回事？, 为什么我的电话始终无法接通客服？, 为什么现在拨打客服电话无法连接？, 客服的电话为何始终无法接通？, 现在客服电话是不是在繁忙中？, 有没有可能是客服热线暂时不可用？, 是否客服热线出现了故障，我怎么都打不通？",18.804609045386314
如何准确区分流量使用情况,"如何追踪每个应用程序的流量消耗？, 如何判断哪些应用或服务消耗了最多流量？, 怎么知道自己使用了多少流量？, 如何区分不同类型的流量使用？, 如何才能清晰了解我的流量使用情况？, 如何查看我每个月的流量消耗明细？, 怎么知道自己每个应用的流量使用量？, 如何准确分析流量使用的详细情况？, 如何获取准确的流量使用报告？, 如何在运营商平台上查看流量的详细使用记录？",21.15521213412285
杭州联通有没有不限流量的套餐,"杭州联通的流量套餐是否存在不设流量限制的情况？, 杭州联通有提供不限流量套餐的选择吗？, 联通在杭州地区有不限流量的服务吗？, 杭州联通的套餐会不会有限制流量？, 在杭州，联通是否有不限流量的资费套餐？, 杭州联通有没有推出无限流量的套餐？, 杭州联通是否有没有流量限制的套餐？, 杭州联通提供的套餐是否包含不限流量的选项？, 杭州联通有没有不设流量上限的套餐？, 杭州联通有没有提供不限流量的手机套餐？",30.789045572280884
联通月租最低的是什么套餐,"哪个套餐的月租最低价格？, 哪个套餐有最便宜的月租？, 哪个套餐的月租最划算？, 最低月租是多少的套餐？, 月租最低的套餐是哪一款？, 哪个套餐提供最便宜的月租？, 哪个套餐的月租收费最少？, 月租最便宜的套餐推荐是什么？, 哪个套餐适合追求最低月租？, 现在有哪些套餐月租最低？",26.78263348340988
手机无限流量怎么办理,"手机无限流量套餐的办理流程是什么？, 怎样开通手机无限流量计划？, 手机无限流量套餐有哪些限制，如何办理？, 如何办理手机无限流量套餐？, 手机无限流量计划是否支持全国范围内使用？, 哪些运营商有手机无限流量套餐可以办理？, 手机怎么申请无限流量服务？, 想要办理无限流量的手机套餐，哪些方案最划算？, 办理手机无限流量卡需要提供哪些资料？, 申请手机无限流量套餐要去哪办理？",24.433275550603867
什么是“国寿专享卡”？,"“国寿专享卡”是否适用于所有银行账户？, “国寿专享卡”是怎样的一种信用卡？, “国寿专享卡”的申请流程是什么？, 申请“国寿专享卡”需要满足哪些条件？, 使用“国寿专享卡”有哪些优惠政策？, “国寿专享卡”与其他信用卡有何不同？, “国寿专享卡”适合什么样的人群？, 如何获取“国寿专享卡”？, 如何查询“国寿专享卡”的账户信息？, 使用“国寿专享卡”会有什么风险或限制吗？",23.65031585097313
月末流量又不够用了，有什么实惠的移动流量包介绍吗？,"流量快用光了，有没有适合月末补充的实惠流量套餐？, 我的流量快用完了，能推荐一些划算的流量包吗？, 我的流量快用完了，能否推荐一些便宜的流量套餐？, 有没有推荐的流量包可以在月底时使用？, 月末快到了，流量快没了，有没有推荐的优惠流量包？, 月末流量不足，哪些流量包比较实惠？, 流量差不多用尽了，推荐几款价格合理的流量包可以吗？, 流量即将用尽，哪种流量包比较划算？, 流量快用光了，有什么性价比高的流量套餐吗？, 流量已经不够用了，推荐一下价格实惠的流量包吧。",21.587097227573395
“国寿专享卡”可以通过什么渠道办理？,"办理国寿专享卡有哪些方法？, 国寿专享卡如何办理？, 国寿专享卡的办理渠道是什么？, 通过什么渠道可以办理国寿专享卡？, 办理国寿专享卡需要通过什么渠道？, 我该如何办理国寿专享卡？, 申请国寿专享卡有哪些途径？, 国寿专享卡有哪几种办理方式？, 国寿专享卡可以通过哪些平台申请？, 国寿专享卡可以通过哪些方式进行申请？",28.154418617486954
